USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2314638,16,7,3,9.0909090909,30,30
2314640,5,0,,,57,57
2314641,26,1,12,11.111111111,120,120
2314642,10,2,16,43.243243243,21,21
2314643,7,0,,,97,97
2314644,10,2,10,27.027027027,27,27
2314645,10,8,28,11.290322581,220,220
2314646,27,8,,,420,420
2314647,17,0,,,36,36
2314648,30,0,,,1.49,1.49
2314649,17,0,,,5.59,5.59
2314650,10,8,79,52.317880795,72,72
2314651,26,0,,,51,51
2314652,17,0,,,35,35
2314653,10,0,,,120,120
2314654,7,8,21,24.137931034,66,66
2314655,10,2,16,43.243243243,21,21
2314656,17,0,,,83,83
2314658,10,2,37.74,48.384615385,40.26,40.26
2314659,10,7,18,23.076923077,60,60
2314660,17,0,,,33,33
2314661,16,7,30,100,,0
2314662,10,2,38,35.185185185,70,70
2314663,10,0,,,51,51
2314664,10,0,,,24,24
2314665,17,5,50,64.935064935,27,27
2314666,17,5,33,57.894736842,24,24
2314667,10,8,27,52.941176471,24,24
2314668,17,5,16,34.782608696,30,30
2314669,13,0,,,180,180
2314670,10,7,21,19.444444444,87,87
2314671,16,0,,,,0
2314672,13,0,,,151,151
2314673,17,0,,,5,5
2314674,10,4,136,46.575342466,156,156
2314675,17,0,,,21,21
2314676,27,0,,,44,44
2314677,17,0,,,46,46
2314678,13,0,,,84,84
2314679,20,7,30,38.461538462,48,48
2314680,16,0,,,6,6
2314681,7,8,31,20.529801325,120,120
2314682,30,0,,,,0
2314683,17,0,,,55,55
2314684,17,0,,,24,24
2314685,17,8,5.38,53.8,4.62,4.62
2314686,10,8,40.8,99.512195122,0.2,0.2
2314687,14,0,,,,0
2314688,10,0,,,21,21
2314689,17,0,,,48,48
2314690,17,6,20,125,36,36
2314691,16,8,17.97,59.9,12.03,12.03
2314692,10,2,63,52.5,57,57
2314693,7,5,37,30.578512397,84,84
2314694,16,7,10,100,,0
2314695,16,0,,,,0
2314696,13,0,,,60,60
2314697,17,0,,,21,21
2314698,10,2,58,30.85106383,130,130
2314699,10,2,12,100,,0
2314700,17,3,52,91.228070175,5,5
2314701,17,0,,,16,16
2314702,10,2,30,25,90,90
2314703,24,8,31,93.939393939,,2
2314704,16,0,,,34,34
2314705,10,2,39,25.82781457,112,112
2314706,17,0,,,48,48
2314707,17,0,,,33,33
2314708,16,7,37,100,,0
2314709,16,8,33.97,73.847826087,12.03,12.03
2314710,17,0,,,15,15
2314711,10,2,43,93.47826087,,3
2314712,21,8,24,27.586206897,63,63
2314713,9,,,,,0
2314714,16,8,33.97,73.847826087,12.03,12.03
2314715,17,0,,,46,46
2314716,10,0,,,87,87
2314717,17,0,,,16,16
2314718,17,0,,,7,7
2314719,10,0,,,46,46
2314720,17,0,,,21,21
2314721,10,0,,,30,30
2314722,26,0,,,108,108
2314723,17,0,,,12,12
2314724,17,0,,,13,13
2314725,17,0,,,27,27
2314726,26,2,38,48.717948718,40,40
2314727,26,8,49,23.902439024,156,156
2314728,17,0,,,8,8
2314729,16,8,33.97,73.847826087,12.03,12.03
2314730,16,0,,,16,16
2314731,17,0,,,6,6
2314732,27,2,138,65.714285714,72,72
2314733,16,8,24,80,6,6
2314734,1,0,,,0.0328515112,0.0328515112
2314735,10,2,77.967148489,99.957882678,0.0328515112,0.0328515112
2314736,10,8,25,43.859649123,32,32
2314737,17,5,5,10.869565217,41,41
2314738,13,0,,,30,30
2314739,4,5,79,52.317880795,72,72
2314740,10,0,,,140,140
2314741,10,8,47,51.086956522,45,45
2314742,15,0,,,8,8
2314743,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2314744,16,0,,,0.0328515112,0.0328515112
2314745,16,0,,,41,41
2314746,15,0,,,19.53,19.53
2314747,13,7,14,27.450980392,37,37
2314748,17,3,26,63.414634146,15,15
2314749,10,7,104,35.616438356,188,188
2314750,7,8,48,40,72,72
2314751,21,7,7.21,60.083333333,4.79,4.79
2314752,10,0,,,135,135
2314753,17,3,6,100,,0
2314754,10,7,48,44.444444444,60,60
2314755,17,3,17,45.945945946,20,20
2314756,16,0,,,51,51
2314757,13,0,,,84,84
2314758,10,2,33,57.894736842,24,24
2314759,16,0,,,2.59,2.59
2314760,10,2,175,59.322033898,120,120
2314761,10,2,38,54.285714286,32,32
2314762,16,0,,,30,30
2314763,10,0,,,,0
2314764,10,0,,,24,24
2314765,16,0,,,78,78
2314766,16,2,10,33.333333333,20,20
2314767,26,2,5,3.5714285714,135,135
2314768,10,0,,,288,288
2314769,16,0,,,6,6
2314770,13,0,,,30,30
2314771,17,0,,,12,12
2314772,10,8,126,67.021276596,62,62
2314773,16,8,9,19.565217391,37,37
2314774,10,0,,,60,60
2314775,16,8,12,50,,12
2314777,16,7,16,22.857142857,54,54
2314778,13,0,,,10,10
2314779,10,0,,,135,135
2314780,13,0,,,27,27
2314781,10,0,,,106,106
2314782,17,0,,,24,24
2314785,17,0,,,24,24
2314786,10,2,47.28,67.542857143,22.72,22.72
2314787,17,3,5.7,47.5,0.3,6.3
2314788,17,8,26,33.766233766,51,51
2314789,27,8,57,19.520547945,235,235
2314790,13,0,,,262,262
2314791,10,2,2,20,8,8
2314792,10,0,,,30,30
2314793,10,8,31,83.783783784,6,6
2314794,29,5,6,20,24,24
2314795,10,0,,,60,60
2314796,10,0,,,24,24
2314797,10,5,11.9,32.162162162,25.1,25.1
2314798,10,5,74.97,86.172413793,12.03,12.03
2314799,16,7,40.967148489,99.919874363,0.0328515112,0.0328515112
2314800,17,0,,,27,27
2314801,13,8,5,12.195121951,36,36
2314802,17,0,,,35,35
2314803,16,0,,,2.36,2.36
2314805,10,0,,,6.07,6.07
2314806,13,8,13,35.135135135,24,24
2314807,10,0,,,60,60
2314808,16,2,23,38.333333333,37,37
2314809,17,5,17,41.463414634,24,24
2314810,17,8,2,25,6,6
2314811,27,8,60,50,60,60
2314812,10,0,,,63,63
2314813,16,0,,,60,60
2314814,17,0,,,46,46
2314815,16,,,,0.0328515112,0.0328515112
2314816,13,8,31,20.529801325,120,120
2314817,10,0,,,72,72
2314818,10,0,,,48,48
2314819,10,7,30,14.285714286,180,180
2314820,16,0,,,50,50
2314821,1,0,,,15,15
2314822,10,0,,,188,188
2314823,10,7,39,44.827586207,48,48
2314824,17,0,,,18,18
2314825,10,3,27,42.857142857,36,36
2314826,16,5,,,12.03,24.03
2314827,17,0,,,48,48
2314828,17,0,,,50,50
2314829,17,8,3,14.285714286,18,18
2314830,13,8,21,100,,0
2314831,17,0,,,16,16
2314832,17,0,,,7,7
2314833,13,0,,,30,30
2314834,17,3,11,52.380952381,10,10
2314835,17,0,,,10,10
2314836,29,4,12,40,18,18
2314837,10,0,,,5,10
2314838,17,3,16.51,55.033333333,13.49,13.49
2314839,7,8,120,57.142857143,90,90
2314840,17,6,1,14.285714286,8,8
2314841,16,0,,,,10
2314842,17,0,,,,0
2314843,17,3,7.64,76.4,2.36,2.36
2314844,7,8,30,14.285714286,180,180
2314845,17,0,,,8,8
2314846,10,0,,,46,46
2314847,10,8,9,15.789473684,48,48
2314848,17,0,,,10,10
2314849,10,2,128,68.085106383,60,60
2314850,17,0,,,16,16
2314851,17,0,,,13,13
2314852,7,8,18,23.076923077,60,60
2314853,17,0,,,4.53,4.53
2314854,17,0,,,6.33,6.33
2314855,10,2,43,35.537190083,78,78
2314856,17,0,,,0.0328515112,0.0328515112
2314857,6,0,,,114,114
2314858,13,0,,,46,46
2314859,13,7,32,34.782608696,60,60
2314860,21,2,75,41.666666667,105,105
2314861,29,8,3,14.285714286,18,18
2314862,10,0,,,18,18
2314863,17,8,14.97,55.444444444,12.03,12.03
2314864,10,8,36,21.428571429,132,132
2314865,10,0,,,135,135
2314866,10,0,,,120,120
2314867,24,0,,,7,14
2314868,29,8,12,28.571428571,30,30
2314869,9,0,,,0.13,0.13
2314870,10,2,28,21.538461538,102,102
2314871,13,8,25,67.567567568,12,12
2314872,10,2,36,33.333333333,72,72
2314873,17,0,,,20,20
2314874,1,2,,,,10
2314875,10,0,,,60,60
2314876,16,7,6,100,,0
2314877,22,0,,,470,470
2314878,16,0,,,24,24
2314879,13,0,,,81,81
2314880,30,,,,,0
2314881,16,0,,,80,80
2314882,13,0,,,66,66
2314883,13,0,,,42,42
2314884,13,8,14,15.217391304,78,78
2314885,10,2,39,61.904761905,24,24
2314886,10,4,20,14.285714286,120,120
2314887,10,8,9,15.789473684,48,48
2314888,10,0,,,60,60
2314889,17,0,,,36,36
2314890,13,0,,,50,50
2314891,10,7,30,100,,0
2314892,10,5,3,4.7619047619,60,60
2314893,17,8,14,77.777777778,4,4
2314894,10,2,36,33.333333333,72,72
2314895,17,0,,,7,7
2314896,17,0,,,10,10
2314897,26,8,19,12.582781457,132,132
2314898,17,0,,,12,12
2314899,17,0,,,7,7
2314900,17,8,11.97,49.875,12.03,12.03
2314901,7,7,19,19.587628866,78,78
2314902,26,0,,,51,51
2314903,18,7,12,100,,0
2314904,17,8,14,58.333333333,10,10
2314905,17,0,,,41,41
2314906,17,0,,,27,27
2314907,10,2,45.967148489,99.928583671,0.0328515112,0.0328515112
2314908,17,0,,,9,9
2314909,17,2,24,40,36,36
2314910,30,0,,,,1
2314911,21,4,118,45.038167939,144,144
2314912,10,0,,,70,70
2314913,17,3,21,70,9,9
2314914,16,5,9,27.272727273,24,24
2314915,21,0,,,60,60
2314916,26,0,,,207,207
2314917,29,8,18,100,,0
2314918,13,0,,,41,41
2314919,16,0,,,,0
2314921,9,0,,,0.72,0.72
2314922,26,6,146,99.319727891,293,293
2314923,26,2,61,50.41322314,60,60
2314924,13,0,,,37,37
2314926,26,7,,,384,384
2314927,13,8,10,19.607843137,41,41
2314928,16,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2314929,17,8,20,48.780487805,21,21
2314930,10,2,42,70,9,18
2314931,13,,,,12.03,12.03
2314932,16,2,2,33.333333333,,4
2314933,11,0,,,,0
2314934,10,3,16,34.782608696,30,30
2314935,26,7,106,40.458015267,156,156
2314936,10,3,46,52.873563218,41,41
2314937,27,4,36,30,84,84
2314938,10,3,11.97,49.875,12.03,12.03
2314939,17,0,,,15,15
2314940,17,5,1,12.5,7,7
2314941,17,0,,,10,10
2314942,10,8,10,33.333333333,20,20
2314943,13,8,10,83.333333333,,2
2314944,26,8,5,7.9365079365,58,58
2314945,27,0,,,120,120
2314946,1,0,,,0.13,0.13
2314947,26,0,,,105,105
2314948,17,0,,,46,46
2314949,17,0,,,0.0328515112,0.0328515112
2314950,17,8,13,18.571428571,57,57
2314951,10,3,20.97,63.545454545,12.03,12.03
2314952,10,3,24,34.285714286,46,46
2314953,16,4,15,26.315789474,42,42
2314954,10,2,37,100,,0
2314956,17,0,,,7,7
2314957,16,4,11.97,49.875,12.03,12.03
2314958,16,5,252,70,108,108
2314959,17,8,28,60.869565217,18,18
2314960,17,0,,,24,24
2314961,16,4,2,20,8,8
2314962,16,4,11,45.833333333,13,13
2314963,28,8,20.97,63.545454545,12.03,12.03
2314964,17,0,,,24,24
2314965,16,2,9,42.857142857,12,12
2314966,21,2,24,27.586206897,63,63
2314967,10,0,,,70,70
2314968,10,8,31,20.529801325,120,120
2314969,10,0,,,18,18
2314970,17,8,18,43.902439024,23,23
2314971,10,2,95.51,79.591666667,24.49,24.49
2314972,17,0,,,4.49,4.49
2314973,10,5,27,31.034482759,60,60
2314974,18,6,52,27.659574468,240,240
2314975,17,8,6,20,24,24
2314976,17,8,2,25,6,6
2314977,17,8,11,26.829268293,30,30
2314978,7,8,65.97,84.576923077,12.03,12.03
2314979,16,6,12,57.142857143,33,33
2314980,10,7,115,48.936170213,120,120
2314981,7,8,48,61.538461538,30,30
2314982,5,8,14,58.333333333,,10
2314983,10,2,29.967148489,99.890494963,0.0328515112,0.0328515112
2314984,10,3,9,19.565217391,37,37
2314985,10,8,24,80,6,6
2314986,10,8,36.967148489,99.911212132,0.0328515112,0.0328515112
2314987,10,2,62.967148489,99.947854744,0.0328515112,0.0328515112
2314988,15,7,9,60,6,6
2314989,10,5,17.967148489,99.817491605,0.0328515112,0.0328515112
2314990,8,4,0.93,15.5,5.07,5.07
2314991,10,3,28,60.869565217,18,18
2314992,13,6,8,50,24,24
2314993,10,3,96,57.142857143,72,72
2314994,10,2,16,34.782608696,30,30
2314995,10,8,37,100,,0
2314996,13,0,,,27,27
2314997,10,8,3,4.7619047619,60,60
2314998,17,0,,,12,12
2314999,10,2,24,42.105263158,33,33
2315000,17,0,,,10,10
2315001,10,3,33,34.020618557,64,64
2315002,12,0,,,24,24
2315003,13,8,22,31.428571429,48,48
2315004,26,0,,,63,63
2315005,10,3,20,35.087719298,37,37
2315006,16,8,36.97,99.918918919,0.03,0.03
2315007,10,0,,,218,218
2315008,30,7,30,30,70,70
2315009,17,0,,,7.66,7.66
2315010,17,3,4,40,,6
2315011,13,0,,,46,46
2315012,17,8,3.77,47.125,4.23,4.23
2315013,10,8,37,38.144329897,60,60
2315014,16,8,9,27.272727273,24,24
2315015,16,8,27,52.941176471,24,24
2315016,17,0,,,4.3,4.3
2315017,10,7,12,100,,0
2315018,10,0,,,63,63
2315019,26,4,65,35.91160221,116,116
2315020,16,2,34,43.58974359,44,44
2315021,17,0,,,24,24
2315022,28,4,13,43.333333333,17,17
2315023,10,2,96,57.142857143,72,72
2315024,10,0,,,37,37
2315025,10,8,9,6.6666666667,126,126
2315026,29,8,48,28.571428571,120,120
2315027,17,0,,,10,10
2315028,7,0,,,51,51
2315029,10,7,9,19.565217391,37,37
2315030,17,3,30,100,,0
2315031,10,7,9,19.565217391,37,37
2315032,17,0,,,21,21
2315033,21,0,,,15,15
2315034,9,0,,,,0
2315035,17,0,,,25,25
2315036,17,0,,,24,24
2315037,10,0,,,70,70
2315038,13,8,8,4.2553191489,180,180
2315039,13,0,,,70,70
2315040,30,0,,,,0
2315041,17,0,,,0.92,0.92
2315042,17,3,22,47.826086957,24,24
2315043,10,5,2.21,22.1,7.79,7.79
2315044,13,0,,,84,84
2315045,4,0,,,,0
2315046,26,0,,,96,96
2315047,17,0,,,64,64
2315048,16,0,,,24,24
2315049,10,8,12,100,,0
2315050,26,4,16,18.390804598,71,71
2315051,10,8,15,11.111111111,120,120
2315052,16,2,9,90,1,1
2315053,16,2,6,22.222222222,21,21
2315054,5,7,12,100,,0
2315055,10,0,,,12.03,12.03
2315056,10,8,6,13.043478261,40,40
2315057,10,0,,,36,36
2315058,17,0,,,0.95,0.95
2315059,17,0,,,0.85,0.85
2315060,10,0,,,60,60
2315061,16,8,4,11.111111111,28,32
2315062,13,0,,,60,60
2315063,30,0,,,,0
2315064,19,2,126,50,120,126
2315065,29,0,,,30,36
2315066,29,7,5,50,5,5
2315067,10,0,,,18,18
2315068,17,0,,,7,7
2315069,29,0,,,,0
2315070,17,0,,,0.59,0.59
2315071,10,0,,,37,37
2315072,16,5,10,100,,0
2315073,13,8,3,16.666666667,15,15
2315074,10,0,,,15,15
2315075,10,8,24,7.4074074074,300,300
2315076,17,0,,,0.85,0.85
2315077,10,5,72,24.657534247,220,220
2315078,10,0,,,60,60
2315079,17,0,,,2.76,2.76
2315080,17,0,,,1.49,1.49
2315081,16,8,14.97,45.363636364,12.03,18.03
2315083,10,2,56.967148489,99.94236577,0.0328515112,0.0328515112
2315084,17,0,,,6.93,6.93
2315085,17,0,,,1.08,1.08
2315086,10,0,,,30,30
2315087,10,0,,,12.03,12.03
2315088,16,8,18,75,6,6
2315089,17,0,,,0.62,0.62
2315090,16,0,,,24,24
2315091,10,8,13,16.666666667,65,65
2315092,16,0,,,37,37
2315093,13,4,9,19.565217391,37,37
2315094,17,0,,,18,18
2315095,16,8,15,100,,0
2315096,10,2,24,28.571428571,60,60
2315097,13,0,,,60,60
2315098,10,2,27,29.347826087,65,65
2315099,16,0,,,24,24
2315100,10,8,8,21.621621622,29,29
2315101,10,8,12,21.052631579,45,45
2315102,16,8,2.97,19.8,12.03,12.03
2315103,13,8,30,90.909090909,3,3
2315104,10,8,13.07,72.611111111,4.93,4.93
2315105,10,0,,,120,120
2315106,10,5,2.97,14.142857143,12.03,18.03
2315107,16,8,12,21.052631579,45,45
2315108,26,0,,,70,70
2315109,10,8,38,35.185185185,70,70
2315110,26,6,96,53.333333333,276,276
2315111,26,0,,,207,207
2315112,27,8,54,25.714285714,156,156
2315113,10,8,54,20.610687023,208,208
2315114,10,2,44,50.574712644,43,43
2315115,10,3,8,66.666666667,,4
2315116,17,3,3,16.666666667,15,15
2315117,10,8,18,16.666666667,90,90
2315118,17,0,,,27,27
2315119,10,0,,,170,170
2315120,13,0,,,37,37
2315121,10,2,70,53.846153846,60,60
2315122,10,8,6,20,24,24
2315123,17,0,,,2.39,2.39
2315124,16,2,33,100,,0
2315125,10,7,1.97,13.133333333,13.03,13.03
2315126,26,0,,,170,170
2315127,9,0,,,,0
2315128,13,0,,,46,46
2315129,7,8,60,50,60,60
2315130,16,2,40,57.142857143,30,30
2315131,13,0,,,72,72
2315132,10,3,42,70,18,18
2315133,17,0,,,27,27
2315134,10,0,,,120,120
2315135,26,0,,,189,189
2315136,10,0,,,120,120
2315137,13,0,,,33,33
2315138,17,3,3,16.666666667,15,15
2315139,10,0,,,70,70
2315140,16,0,,,,0
2315141,17,5,7,18.918918919,30,30
2315142,16,0,,,,0
2315143,10,5,11,91.666666667,,1
2315144,10,8,15,11.111111111,120,120
2315145,7,8,6,3.9735099338,145,145
2315146,17,8,4,50,4,4
2315147,17,5,2.34,39,3.66,3.66
2315148,13,0,,,12.03,12.03
2315149,16,0,,,,0
2315150,16,0,,,,0
2315151,10,2,60,50,60,60
2315152,10,8,16,34.782608696,30,30
2315153,10,2,30,27.272727273,80,80
2315154,17,0,,,6.16,6.16
2315155,17,0,,,,6
2315156,10,7,84,50,84,84
2315157,10,0,,,42,42
2315158,10,0,,,24,24
2315159,16,8,6,100,,0
2315160,10,2,14.967148489,99.780989926,0.0328515112,0.0328515112
2315161,17,7,9,60,6,6
2315162,10,2,30,50,30,30
2315163,10,8,46,100,,0
2315164,10,2,28,23.333333333,92,92
2315165,13,8,5.97,19.9,12.03,24.03
2315167,10,2,47,27.976190476,121,121
2315168,16,2,22,23.913043478,70,70
2315169,16,0,,,18,18
2315170,10,2,92,35.114503817,170,170
2315171,10,5,111,59.042553191,77,77
2315172,10,0,,,84,84
2315173,10,2,48,35.555555556,87,87
2315174,10,0,,,0.0328515112,0.0328515112
2315175,13,7,32,32,68,68
2315176,10,0,,,51,51
2315177,10,3,17,41.463414634,24,24
2315178,17,8,22,91.666666667,2,2
2315179,10,2,5,12.195121951,36,36
2315180,10,8,148,50.684931507,144,144
2315181,13,0,,,80,80
2315182,10,2,40,21.276595745,148,148
2315183,21,5,11.967148489,99.726237407,0.0328515112,0.0328515112
2315184,27,8,48,28.571428571,120,120
2315185,27,0,,,469.99,469.99
2315186,10,2,48,40,72,72
2315187,7,8,42,53.846153846,36,36
2315188,13,0,,,46,46
2315189,10,2,13,35.135135135,24,24
2315190,26,0,,,46,46
2315192,10,0,,,135,135
2315194,17,3,2,25,6,6
2315195,13,0,,,17,17
2315196,10,0,,,40,40
2315197,10,8,21,100,,0
2315198,10,7,5.9671484888,99.452474814,0.0328515112,0.0328515112
2315199,12,0,,,0.0328515112,0.0328515112
2315200,16,,,,0.0328515112,0.0328515112
2315201,13,0,,,18,18
2315202,21,0,,,57,57
2315203,10,8,10,100,,0
2315204,10,0,,,57,57
2315205,10,0,,,51,51
2315206,10,2,71,65.740740741,37,37
2315207,17,0,,,15,15
2315208,17,3,3,14.285714286,18,18
2315209,10,0,,,37,37
2315210,10,0,,,120,120
2315211,10,0,,,18,18
2315212,10,0,,,188,188
2315213,10,0,,,252,252
2315214,7,8,30,38.461538462,48,48
2315215,13,0,,,42,42
2315216,10,2,110,45.833333333,130,130
2315217,10,2,60,25,180,180
2315218,13,0,,,150,150
2315219,10,8,170,90.425531915,18,18
2315220,7,5,51,42.148760331,70,70
2315221,10,0,,,235,235
2315222,29,5,24,100,,0
2315223,7,4,24,19.834710744,97,97
2315224,10,2,72,60,48,48
2315225,10,0,,,200,200
2315226,13,2,24,28.571428571,60,60
2315227,7,0,,,188,188
2315228,13,0,,,46,46
2315229,26,8,16,13.223140496,105,105
2315230,10,8,9,30,21,21
2315231,10,8,5.97,33.166666667,12.03,12.03
2315232,13,0,,,12.03,12.03
2315233,16,8,3.97,39.7,0.03,6.03
2315234,10,7,65,48.148148148,70,70
2315235,10,0,,,13.03,13.03
2315236,17,0,,,30,30
2315237,30,7,18,23.076923077,60,60
2315238,21,2,49,45.37037037,59,59
2315239,17,0,,,4,4
2315240,13,0,,,30,30
2315241,21,7,9,27.272727273,24,24
2315242,17,3,5.97,33.166666667,12.03,12.03
2315243,7,4,114,67.857142857,54,54
2315244,7,0,,,78,78
2315246,16,0,,,,8
2315247,10,7,118,78.145695364,33,33
2315248,21,0,,,135,135
2315249,7,8,43,35.537190083,78,78
2315250,10,0,,,27,27
2315251,25,0,,,0.0328515112,0.0328515112
2315252,26,2,28,60.869565217,18,18
2315253,8,8,1.67,27.833333333,4.33,4.33
2315254,13,0,,,27,27
2315256,17,0,,,6,6
2315257,16,2,72,66.666666667,36,36
2315258,17,4,4,10.810810811,33,33
2315259,10,8,4,2.962962963,131,131
2315261,16,0,,,70,70
2315262,16,,,,,0
2315263,10,0,,,36,36
2315264,13,4,5,6.4935064935,72,72
2315265,13,0,,,319,319
2315267,10,7,33.97,73.847826087,12.03,12.03
2315268,16,8,3,6.6666666667,42,42
2315269,10,8,10,100,,0
2315270,16,0,,,78,78
2315271,10,0,,,24,24
2315272,13,0,,,29.99,29.99
2315273,17,3,18,100,,0
2315274,10,2,9.28,51.555555556,8.72,8.72
2315275,30,0,,,,0
2315276,17,0,,,0.0328515112,0.0328515112
2315277,10,0,,,120,120
2315278,1,8,8,100,,0
2315279,1,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2315280,16,0,,,71,71
2315281,10,0,,,140,140
2315282,16,0,,,,0
2315283,10,2,39,65,21,21
2315284,26,1,78,48.148148148,240,240
2315285,10,8,7,18.918918919,30,30
2315286,10,0,,,,0
2315287,10,0,,,96,96
2315288,21,2,33.97,73.847826087,12.03,12.03
2315289,10,8,66.57,95.1,3.43,3.43
2315290,16,0,,,52,52
2315291,13,7,22,81.481481481,5,5
2315292,10,2,46,100,,0
2315293,10,5,31.44,76.682926829,9.56,9.56
2315294,16,7,24,100,,0
2315295,1,0,,,15,15
2315296,10,2,82,63.076923077,48,48
2315297,27,0,,,120,120
2315299,26,8,15,17.24137931,72,72
2315300,16,8,11.97,99.75,0.03,0.03
2315301,17,0,,,15,15
2315302,7,8,30,19.867549669,121,121
2315303,17,0,,,2.92,2.92
2315304,10,2,86.93,99.91954023,0.07,0.07
2315305,16,2,36.967148489,99.911212132,0.0328515112,0.0328515112
2315306,13,0,,,21,21
2315307,29,4,50.97,80.904761905,12.03,12.03
2315309,17,0,,,4,4
2315310,10,7,6,20,24,24
2315311,17,0,,,0.0328515112,0.0328515112
2315312,17,3,6.41,80.125,1.59,1.59
2315313,10,2,27,20,108,108
2315314,4,0,,,80,80
2315315,17,0,,,1.38,1.38
2315316,12,8,5,12.195121951,36,36
2315317,13,2,13,15.476190476,71,71
2315318,17,0,,,0.92,0.92
2315319,17,0,,,16,16
2315320,16,7,21,100,,0
2315321,10,0,,,63,63
2315322,10,7,3,11.111111111,24,24
2315323,16,2,33,100,,0
2315324,10,0,,,70,70
2315325,17,0,,,24,24
2315326,13,0,,,30,30
2315327,16,8,5.9671484888,99.452474814,0.0328515112,0.0328515112
2315328,17,0,,,0.92,0.92
2315329,10,7,52,19.847328244,210,210
2315331,10,0,,,151,151
2315332,10,7,4,8.6956521739,42,42
2315333,13,8,14,12.727272727,96,96
2315334,6,8,3.9671484888,39.671484888,0.0328515112,6.0328515112
2315335,10,8,61,40.397350993,90,90
2315336,13,8,1,2.7027027027,36,36
2315337,4,7,1,25,3,3
2315338,10,4,44,23.404255319,144,144
2315339,10,4,74,28.244274809,188,188
2315340,13,8,18,75,6,6
2315341,17,0,,,0.89,0.89
2315342,10,0,,,70,70
2315343,7,0,,,97,97
2315344,17,0,,,16,16
2315345,10,8,6.97,87.125,0.03,1.03
2315346,26,7,,,385,385
2315347,10,4,90,42.857142857,120,120
2315348,30,0,,,,0
2315349,13,0,,,87,87
2315350,14,0,,,,0
2315351,10,0,,,24,24
2315352,10,5,61,40.397350993,90,90
2315353,13,0,,,21,21
2315354,13,2,30,42.857142857,40,40
2315355,10,0,,,60,60
2315356,16,0,,,45,45
2315357,17,3,4.35,43.5,5.65,5.65
2315358,17,3,2,20,8,8
2315359,17,0,,,0.89,0.89
2315360,16,8,12,100,,0
2315361,10,2,28,60.869565217,18,18
2315362,10,0,,,70,70
2315363,7,4,12,12.371134021,85,85
2315364,16,8,9,75,3,3
2315365,4,0,,,,0
2315366,22,8,48,28.571428571,120,120
2315367,17,0,,,0.99,0.99
2315368,10,0,,,51,51
2315369,16,2,68.84,62.581818182,41.16,41.16
2315370,17,0,,,2.62,2.62
2315371,10,8,15,11.111111111,120,120
2315372,16,8,6,16.666666667,30,30
2315373,7,8,23,36.507936508,40,40
2315374,10,2,79,52.317880795,72,72
2315375,17,0,,,0.89,0.89
2315376,13,8,6,100,,0
2315377,10,0,,,262,262
2315378,13,0,,,70,70
2315379,26,2,24,12.5,168,168
2315380,9,0,,,,0
2315381,10,0,,,144,144
2315382,5,5,24.97,67.486486486,12.03,12.03
2315383,10,8,15,11.111111111,120,120
2315384,17,3,5,50,5,5
2315385,13,8,15,29.411764706,36,36
2315386,10,8,35,25.925925926,100,100
2315387,26,0,,,59,59
2315388,17,0,,,0.59,0.59
2315389,17,0,,,3,3
2315390,10,2,42,35,78,78
2315391,10,0,,,121,121
2315392,16,5,3,14.285714286,18,18
2315393,16,0,,,,0
2315394,10,0,,,470,470
2315395,10,0,,,60,60
2315396,17,0,,,0.62,0.62
2315397,10,2,141,48.287671233,151,151
2315398,16,0,,,6,6
2315399,17,0,,,1.28,1.28
2315400,16,0,,,5,10
2315401,17,0,,,3.26,3.26
2315402,13,8,12,40,18,18
2315403,10,2,6,20,24,24
2315404,30,0,,,,0
2315405,29,2,6,100,,0
2315406,17,0,,,1.39,1.39
2315407,16,7,24,100,,0
2315408,30,0,,,,0
2315409,13,8,19,51.351351351,18,18
2315410,17,0,,,29,29
2315411,10,2,38,28.148148148,97,97
2315412,10,0,,,48,48
2315413,16,0,,,,0
2315414,13,8,20.967148489,77.656105514,0.0328515112,6.0328515112
2315415,10,0,,,240,240
2315416,17,7,19,27.142857143,51,51
2315417,21,2,67,28.510638298,168,168
2315418,22,0,,,120,120
2315419,3,0,,,190,190
2315420,13,0,,,37,37
2315421,10,7,38,20.212765957,150,150
2315422,10,0,,,60,60
2315423,30,0,,,,0
2315424,15,0,,,18,18
2315425,27,0,,,292,292
2315426,17,0,,,0.62,0.62
2315427,10,0,,,151,151
2315428,17,6,2,33.333333333,8,8
2315429,13,8,7,18.918918919,30,30
2315430,17,0,,,0.62,0.62
2315431,16,8,3,7.6923076923,36,36
2315432,17,3,3,11.111111111,24,24
2315433,10,7,142,54.198473282,120,120
2315434,16,0,,,30,30
2315435,7,8,48,28.571428571,120,120
2315436,17,0,,,72,72
2315437,16,5,15,45.454545455,18,18
2315438,17,0,,,12,12
2315439,17,0,,,9,9
2315440,17,3,5,33.333333333,10,10
2315441,15,8,5.97,33.166666667,12.03,12.03
2315442,1,0,,,27,27
2315443,17,8,2.21,22.1,7.79,7.79
2315444,24,8,15,45.454545455,18,18
2315445,13,0,,,131,131
2315446,10,8,40,30.769230769,90,90
2315447,16,0,,,10,10
