USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2201555,10,8,33,64.705882353,18,18
2201556,7,0,,,87,87
2201557,9,0,,,0.0328515112,0.0328515112
2201558,13,0,,,46,46
2201559,16,8,18,35.294117647,33,33
2201560,10,2,45,37.5,75,75
2201561,17,0,,,2,2
2201562,17,0,,,24,24
2201563,17,8,1.08,18,4.92,4.92
2201564,10,0,,,120,120
2201565,27,0,,,225,225
2201567,16,0,,,41,41
2201568,13,8,31,13.191489362,204,204
2201569,10,2,120,100,,0
2201570,10,7,13,35.135135135,24,24
2201571,10,7,3,16.666666667,15,15
2201572,17,0,,,0.0328515112,0.0328515112
2201573,10,2,52,59.770114943,35,35
2201574,26,5,19,30.158730159,44,44
2201575,10,8,3,4.7619047619,60,60
2201576,13,0,,,92,92
2201577,17,2,13,18.571428571,57,57
2201578,10,7,55,45.454545455,66,66
2201579,16,0,,,,0
2201580,16,7,12,19.047619048,51,51
2201581,17,0,,,0.0328515112,0.0328515112
2201582,13,0,,,41,41
2201583,17,7,3,30,7,7
2201585,10,7,106,40.458015267,156,156
2201586,1,0,,,,12
2201587,10,0,,,108,108
2201588,7,8,100,47.619047619,110,110
2201589,17,0,,,8,8
2201590,17,0,,,3.16,3.16
2201591,16,7,6,100,,0
2201592,10,8,3,14.285714286,18,18
2201593,10,8,21,36.842105263,36,36
2201594,10,0,,,37,37
2201595,10,2,38.97,76.411764706,12.03,12.03
2201596,24,0,,,15,15
2201597,10,2,20.97,63.545454545,12.03,12.03
2201598,26,0,,,151,151
2201599,10,7,22,31.428571429,48,48
2201600,10,2,120,50,120,120
2201601,10,2,54,45,66,66
2201602,26,0,,,470,470
2201603,10,0,,,60,60
2201604,10,0,,,60,60
2201605,10,0,,,11.76,11.76
2201606,13,8,6.57,43.8,8.43,8.43
2201607,13,0,,,106,106
2201608,26,8,18,20,72,72
2201609,9,0,,,0.0328515112,0.0328515112
2201610,7,0,,,84,84
2201611,14,0,,,,0
2201612,10,7,18,16.363636364,92,92
2201613,17,0,,,12.03,12.03
2201614,10,8,72,75,24,24
2201615,17,0,,,30,30
2201616,10,7,9,19.565217391,37,37
2201617,10,7,50,45.454545455,60,60
2201618,10,7,7,12.280701754,50,50
2201619,16,2,1,5.5555555556,17,17
2201620,24,0,,,24,24
2201621,17,3,10,55.555555556,8,8
2201622,4,8,7,18.918918919,30,30
2201623,10,2,60,16.666666667,300,300
2201624,10,5,67,44.370860927,84,84
2201625,17,7,1,100,,0
2201626,10,2,57,47.5,63,63
2201627,16,2,24,61.538461538,15,15
2201628,17,3,31,40.25974026,46,46
2201629,17,3,16,34.782608696,30,30
2201630,10,8,6,20,24,24
2201631,26,0,,,108,108
2201632,10,0,,,60,60
2201633,26,2,30,26.315789474,84,84
2201634,10,8,5.97,33.166666667,12.03,12.03
2201635,16,8,8,100,,0
2201636,21,8,,,470,470
2201637,17,3,11,19.298245614,46,46
2201638,10,8,77,33.771929825,151,151
2201639,29,8,4,40,6,6
2201640,10,2,150,41.666666667,210,210
2201641,10,8,46,100,,0
2201642,17,8,13,28.260869565,33,33
2201643,10,0,,,84,84
2201644,27,2,,,180,180
2201645,17,3,2,20,8,8
2201646,26,0,,,114,114
2201647,16,0,,,3,6
2201648,17,0,,,2.66,2.66
2201649,16,0,,,51,51
2201650,13,2,18,100,,0
2201651,16,0,,,,0
2201652,16,8,5.97,49.75,0.03,6.03
2201653,10,2,163,77.251184834,48,48
2201654,17,0,,,1.13,1.13
2201655,21,8,10,14.285714286,60,60
2201656,10,3,33,47.142857143,37,37
2201657,10,2,51,47.222222222,57,57
2201658,13,8,7,17.073170732,34,34
2201659,17,8,,,30,30
2201660,17,0,,,9.2,9.2
2201661,17,0,,,4.3,4.3
2201662,10,8,74.97,86.172413793,12.03,12.03
2201663,30,0,,,,0
2201664,16,0,,,41,41
2201665,13,8,2.97,19.8,12.03,12.03
2201666,17,3,6,25,18,18
2201667,17,,,,47,47
2201668,10,7,20,14.285714286,120,120
2201669,16,7,37.97,74.450980392,0.03,13.03
2201670,17,0,,,0.0328515112,0.0328515112
2201671,29,0,,,40,40
2201672,24,0,,,21,21
2201673,17,8,1,100,,0
2201674,17,0,,,,0
2201675,17,8,1,100,,0
2201676,17,8,27.18,73.459459459,9.82,9.82
2201677,17,0,,,5,10
2201678,27,0,,,262,262
2201679,24,0,,,,0
2201680,17,3,9,37.5,15,15
2201681,30,0,,,,0
2201682,17,0,,,9,9
2201683,17,3,6,100,,0
2201684,16,0,,,,1
2201685,16,8,14,12.727272727,96,96
2201686,17,0,,,8,8
2201687,17,0,,,8,8
2201688,17,3,9,19.565217391,37,37
2201689,17,0,,,,0
2201690,17,0,,,21,21
2201691,17,0,,,10,10
2201692,17,0,,,8,8
2201693,17,5,11.97,49.875,12.03,12.03
2201694,17,7,8.97,42.714285714,12.03,12.03
2201695,10,0,,,24,24
2201696,17,0,,,15,15
2201697,10,8,24,28.571428571,60,60
2201698,17,8,1,100,,0
2201699,17,3,2,20,8,8
2201700,17,3,4.54,56.75,3.46,3.46
2201701,17,0,,,3.72,3.72
2201702,17,0,,,1.07,1.07
2201703,10,7,126,75,42,42
2201704,17,0,,,57,57
2201705,16,0,,,24,24
2201706,17,0,,,3.52,3.52
2201707,10,4,19.28,80.333333333,4.72,4.72
2201708,17,3,8.97,42.714285714,12.03,12.03
2201709,17,0,,,0.0328515112,0.0328515112
2201710,16,0,,,,0
2201711,10,3,90,53.571428571,78,78
2201712,17,0,,,1.82,1.82
2201713,17,3,23,56.097560976,18,18
2201714,10,8,13,35.135135135,24,24
2201715,24,7,6.87,45.8,8.13,8.13
2201716,10,0,,,4.33,4.33
2201717,16,7,39,68.421052632,18,18
2201718,10,2,65,48.148148148,70,70
2201719,10,2,30,38.461538462,48,48
2201720,16,0,,,132,132
2201721,26,0,,,63,63
2201722,16,0,,,,0
2201723,17,8,2.45,30.625,5.55,5.55
2201724,16,6,13,108.33333333,25,25
2201725,17,0,,,,0
2201726,9,,,,3.94,3.94
2201727,17,3,0.84,10.5,7.16,7.16
2201728,26,8,3,11.111111111,24,24
2201729,17,3,1.67,27.833333333,4.33,4.33
2201730,30,0,,,,0
2201731,10,8,9,37.5,15,15
2201732,17,3,0.93,46.5,1.07,1.07
2201733,17,0,,,8,8
2201734,17,0,,,10,10
2201735,21,8,5.97,49.75,0.03,6.03
2201736,10,2,235,79.661016949,60,60
2201737,29,8,24,100,,0
2201738,13,8,5.31,19.666666667,21.69,21.69
2201739,10,0,,,37,37
2201740,13,8,15,11.111111111,120,120
2201741,10,2,22,31.428571429,48,48
2201742,10,4,17,29.824561404,40,40
2201743,17,5,6.21,77.625,1.79,1.79
2201744,17,0,,,10,10
2201745,13,7,15,23.80952381,48,48
2201746,10,2,25,35.714285714,45,45
2201747,17,3,12,40,18,18
2201748,13,0,,,70,70
2201749,17,0,,,24,24
2201750,17,0,,,7.85,7.85
2201751,13,4,72,40,108,108
2201752,10,8,6,8.5714285714,64,64
2201753,17,3,5,33.333333333,10,10
2201754,13,0,,,180,180
2201755,17,3,9,60,6,6
2201756,16,8,8,66.666666667,,4
2201757,17,0,,,1.26,1.26
2201758,10,2,28,40,42,42
2201759,10,7,7,18.918918919,30,30
2201760,17,8,34.34,83.756097561,6.66,6.66
2201761,13,8,12,66.666666667,,6
2201762,10,5,17.967148489,99.817491605,0.0328515112,0.0328515112
2201763,16,0,,,5,10
2201764,21,2,8,100,,0
2201765,13,0,,,60,60
2201766,17,0,,,21,21
2201767,17,2,11,26.829268293,30,30
2201768,17,0,,,34,34
2201769,16,2,60,50,60,60
2201770,13,0,,,18,18
2201771,17,3,34,48.571428571,36,36
2201772,23,0,,,10,10
2201773,10,5,10.84,23.565217391,29.16,35.16
2201774,16,2,72,60,48,48
2201775,16,8,3,11.111111111,24,24
2201776,16,2,42,70,18,18
2201777,10,8,20,16.666666667,100,100
2201778,10,8,17,19.540229885,70,70
2201779,10,8,168,46.666666667,192,192
2201780,10,0,,,60,60
2201781,13,4,20,48.780487805,21,21
2201782,27,0,,,360,360
2201783,13,6,29,78.378378378,60,66
2201784,13,8,112,42.748091603,150,150
2201785,17,0,,,0.0328515112,0.0328515112
2201786,17,3,12,50,12,12
2201787,10,8,9,27.272727273,24,24
2201788,17,3,4,33.333333333,8,8
2201790,17,3,33,47.142857143,37,37
2201791,17,0,,,0.0328515112,0.0328515112
2201792,10,0,,,46,46
2201793,21,2,126,60,84,84
2201794,10,2,36.97,99.918918919,0.03,0.03
2201795,17,0,,,6,6
2201796,16,,,,,0
2201797,17,3,27.97,68.219512195,13.03,13.03
2201798,10,0,,,180,180
2201799,26,2,91,60.264900662,60,60
2201800,13,0,,,21,21
2201801,7,8,84.97,87.597938144,12.03,12.03
2201802,13,0,,,92,92
2201803,10,2,43,35.833333333,77,77
2201805,13,0,,,60,60
2201806,21,2,224,69.135802469,100,100
2201807,10,8,8.11,33.791666667,15.89,15.89
2201808,14,,,,,0
2201809,13,8,48,28.571428571,120,120
2201810,4,7,21,100,,0
2201811,16,0,,,37,37
2201812,13,8,15,50,15,15
2201813,13,0,,,15,15
2201814,24,0,,,24,24
2201815,17,0,,,30,30
2201816,16,0,,,,0
2201817,10,0,,,168,168
2201818,10,2,61,50.41322314,60,60
2201819,10,8,36,33.333333333,72,72
2201820,10,7,22,47.826086957,24,24
2201821,17,3,3,12.5,21,21
2201822,10,0,,,60,60
2201823,17,0,,,87,87
2201824,16,0,,,27,27
2201825,10,7,1,0.826446281,120,120
2201826,16,0,,,,0
2201827,17,0,,,15,15
2201828,16,0,,,64,64
2201829,10,0,,,135,135
2201830,10,3,90,83.333333333,18,18
2201831,17,3,16,34.782608696,30,30
2201832,17,0,,,9,9
2201833,17,8,18,23.076923077,60,60
2201834,15,7,8.97,74.75,0.03,3.03
2201835,16,8,5,41.666666667,,7
2201836,10,2,6,50,,6
2201837,17,3,2,20,8,8
2201838,17,3,5.51,55.1,4.49,4.49
2201839,17,3,2,20,8,8
2201840,17,3,1.47,24.5,4.53,4.53
2201841,17,3,4.97,49.7,5.03,5.03
2201842,7,0,,,57,57
2201843,28,0,,,96,96
2201844,16,0,,,,0
2201845,13,2,9,30,21,21
2201846,17,0,,,11,11
2201847,17,0,,,12,12
2201848,17,0,,,2.95,2.95
2201849,16,8,17,41.463414634,24,24
2201850,16,0,,,,0
2201851,17,0,,,19,19
2201852,17,0,,,11,11
2201853,10,0,,,37,37
2201854,17,8,5.97,33.166666667,12.03,12.03
2201855,17,0,,,4.03,4.03
2201856,17,2,17,41.463414634,24,24
2201857,17,0,,,8,8
2201858,27,0,,,120,120
2201859,10,7,14,16.666666667,70,70
2201860,26,0,,,63,63
2201861,16,5,30,38.461538462,48,48
2201862,16,,,,0.0328515112,0.0328515112
2201863,10,0,,,120,120
2201864,16,,,,0.0328515112,0.0328515112
2201865,16,,,,0.0328515112,0.0328515112
2201866,17,3,6,40,9,9
2201867,21,0,,,6,6
2201868,5,8,24,100,,0
2201869,17,8,4.12,51.5,3.88,3.88
2201870,17,0,,,41,41
2201871,10,7,24,28.571428571,60,60
2201872,5,2,10,100,,0
2201873,26,8,5,3.5460992908,136,136
2201874,10,7,27,42.857142857,36,36
2201875,16,0,,,,0
2201876,17,8,1,100,,0
2201877,10,8,28,25.925925926,80,80
2201878,17,8,22,47.826086957,24,24
2201879,17,8,17,41.463414634,24,24
2201880,26,2,48,16.326530612,246,246
2201881,14,0,,,6,6
2201882,10,2,48,44.444444444,60,60
2201883,17,0,,,27,27
2201884,16,8,6,100,,0
2201885,17,8,2,20,8,8
2201886,13,0,,,71,71
2201887,10,7,3,20,6,12
2201888,17,0,,,4.16,4.16
2201889,10,8,62,71.264367816,25,25
2201890,13,0,,,46,46
2201891,10,2,,,210,210
2201892,17,3,2,20,8,8
2201893,17,8,27,47.368421053,30,30
2201894,16,2,27,52.941176471,24,24
2201895,17,3,9,19.565217391,37,37
2201896,10,8,25,54.347826087,21,21
2201897,17,0,,,8.95,8.95
2201898,10,7,27,31.034482759,60,60
2201899,16,0,,,,6
2201900,17,0,,,3.49,3.49
2201901,27,8,136,46.575342466,156,156
2201902,17,0,,,,0
2201903,26,2,106,40.458015267,156,156
2201904,16,0,,,64,64
2201905,21,0,,,5,10
2201906,16,0,,,18,18
2201907,10,2,41,47.126436782,46,46
2201908,13,0,,,71,71
2201909,17,0,,,21,21
2201910,10,8,21,24.137931034,66,66
2201911,17,0,,,13.03,13.03
2201912,16,8,15,100,,0
2201913,10,4,36,30,84,84
2201914,10,7,118,45.038167939,144,144
2201915,27,8,,,252,252
2201916,8,6,11,29.72972973,48,48
2201917,17,0,,,8,8
2201918,27,8,204,56.666666667,156,156
2201919,13,0,,,46,46
2201920,10,2,43,35.537190083,78,78
2201922,16,0,,,,0
2201923,17,8,41,53.246753247,36,36
2201924,26,0,,,80,80
2201925,21,2,27,100,,0
2201926,17,0,,,5,5
2201927,17,3,1.64,27.333333333,4.36,4.36
2201928,17,8,16,34.782608696,30,30
2201929,17,0,,,48,48
2201930,10,2,84,70,36,36
2201931,30,0,,,,0
2201932,4,0,,,37,37
2201933,10,0,,,60,60
2201934,13,0,,,34,34
2201935,10,2,29,41.428571429,41,41
2201936,16,0,,,,0
2201937,4,1,2,20,12,12
2201938,13,0,,,10,10
2201939,24,0,,,21,21
2201940,10,8,27,29.347826087,65,65
2201941,17,0,,,4,4
2201942,27,7,24,7.4074074074,300,300
2201943,24,7,6,20,18,24
2201945,17,0,,,4,4
2201946,24,0,,,24,24
2201947,24,0,,,15,15
2201948,10,8,45.97,65.671428571,12.03,24.03
2201949,10,8,36.967148489,38.11046236,60.032851511,60.032851511
2201950,17,0,,,6,6
2201951,10,7,3,2.3076923077,127,127
2201952,10,8,23,17.037037037,112,112
2201955,10,8,,,300,300
2201956,10,8,23,17.037037037,112,112
2201957,16,0,,,0.23,0.23
2201962,10,8,34,48.571428571,36,36
2201963,16,,,,0.0328515112,0.0328515112
2201964,26,6,15,17.24137931,102,102
2201965,17,3,5.21,52.1,4.79,4.79
2201966,16,8,1,10,9,9
2201967,16,,,,0.0328515112,0.0328515112
2201968,16,,,,0.0328515112,0.0328515112
2201969,1,5,4,22.222222222,14,14
2201970,16,,,,0.0328515112,0.0328515112
2201971,13,0,,,180,180
2201972,13,0,,,71,71
2201973,13,0,,,19,19
2201974,17,0,,,0.0328515112,0.0328515112
2201975,17,0,,,15,15
2201976,4,8,52,17.808219178,240,240
2201977,10,2,47,20,188,188
2201979,15,0,,,10,10
2201980,16,0,,,175,175
2201981,23,0,,,10,10
2201982,7,0,,,87,87
2201984,13,0,,,324,324
2201985,10,8,22,31.428571429,48,48
2201986,6,2,22,53.658536585,19,19
2201987,16,0,,,37,37
2201988,10,4,22,8.3969465649,240,240
2201989,10,7,165,70.212765957,70,70
2201990,10,5,43,28.476821192,108,108
2201991,13,0,,,77,77
2201992,15,0,,,8,8
2201993,16,0,,,78,78
2201995,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2201996,10,2,75,55.555555556,60,60
2201997,17,0,,,2,2
2201998,17,8,7,18.918918919,30,30
2201999,16,,,,0.0328515112,0.0328515112
2202000,16,6,19,46.341463415,60,60
2202001,10,7,92,31.506849315,200,200
2202002,17,0,,,0.0328515112,0.0328515112
2202003,17,8,4,40,6,6
2202004,17,0,,,18,18
2202005,17,0,,,30,30
2202006,25,0,,,,0
2202007,10,2,24,40,36,36
2202008,9,0,,,3,3
2202009,10,8,5.9671484888,49.726237407,0.0328515112,6.0328515112
2202010,10,2,142,54.198473282,120,120
2202011,10,7,112,42.748091603,150,150
2202012,10,8,108.97,90.05785124,12.03,12.03
2202013,15,5,10,33.333333333,20,20
2202014,17,3,7.47,62.25,4.53,4.53
2202015,17,3,5.87,58.7,4.13,4.13
2202016,12,0,,,34,34
2202017,10,7,9,27.272727273,24,24
2202018,10,2,45,41.666666667,63,63
2202019,10,2,98,58.333333333,70,70
2202020,16,2,45.97,99.934782609,0.03,0.03
2202021,10,7,15,16.304347826,77,77
2202022,16,8,1,50,1,1
2202023,9,8,6,100,,0
2202024,13,8,6,13.043478261,40,40
2202025,17,3,7.05,70.5,2.95,2.95
2202026,10,8,108.97,90.05785124,12.03,12.03
2202027,17,3,5,8.7719298246,52,52
2202028,17,0,,,2.3,2.3
2202030,10,2,,,140,140
2202031,10,0,,,32,32
2202032,17,3,6,50,6,6
2202033,17,3,6.38,63.8,3.62,3.62
2202034,16,8,6,18.181818182,27,27
2202036,16,4,33,100,,0
2202037,13,0,,,21,21
2202038,10,2,,,70,70
2202039,17,8,3,16.666666667,15,15
2202040,21,8,15,55.555555556,12,12
2202041,17,8,24,100,,0
2202042,27,8,,,360,366
2202043,13,0,,,18,18
2202044,27,7,48,28.571428571,120,120
2202045,10,2,16,43.243243243,21,21
2202046,10,7,8,19.512195122,33,33
2202047,13,0,,,60,60
2202048,9,,,,6,6
2202049,1,0,,,14.16,14.16
2202050,7,8,72,34.285714286,138,138
2202051,13,0,,,61,61
2202052,16,0,,,36,36
2202053,16,0,,,,6
2202054,10,7,70,26.717557252,192,192
2202055,14,0,,,,0
2202056,17,3,2,20,8,8
2202057,10,3,20,28.571428571,50,50
2202058,13,7,3,12.5,21,21
2202059,17,0,,,15,15
2202060,10,8,27,47.368421053,30,30
2202061,10,7,87,64.444444444,48,48
2202062,5,8,18,30,42,42
2202063,16,0,,,86,86
2202064,14,0,,,,0
2202065,16,4,18,66.666666667,3,9
2202066,13,0,,,30,30
2202067,16,7,9,27.272727273,24,24
2202068,10,0,,,,0
2202069,17,3,15,71.428571429,6,6
2202070,17,3,5,50,5,5
2202071,10,0,,,135,135
2202072,17,0,,,20,20
2202073,25,5,2,50,2,2
2202075,10,2,156,65,84,84
2202076,10,3,24,34.285714286,46,46
2202077,13,0,,,33,33
2202078,10,0,,,120,120
2202079,13,5,50,41.666666667,70,70
2202080,17,3,6,28.571428571,15,15
2202081,17,0,,,1.13,1.13
2202082,17,3,6,20,24,24
2202083,10,2,142,54.198473282,120,120
2202084,10,0,,,180,180
2202085,13,0,,,60,60
2202086,10,2,40,41.237113402,57,57
2202087,13,6,14,24.561403509,71,71
2202088,13,0,,,144,144
2202089,9,0,,,4,4
2202090,10,2,48,35.555555556,87,87
2202091,16,2,13,35.135135135,24,24
2202092,17,0,,,6,6
2202093,28,1,18,100,36,36
2202094,10,8,6,33.333333333,12,12
2202095,13,8,17.97,59.9,12.03,12.03
2202096,21,0,,,37,37
2202097,10,0,,,87,87
2202098,23,0,,,72,72
2202099,1,8,14.967148489,83.150824938,0.0328515112,3.0328515112
2202100,17,8,12.11,67.277777778,5.89,5.89
2202101,23,8,28,60.869565217,18,18
2202102,10,8,37,100,,0
2202103,26,0,,,118,118
2202104,9,0,,,,0
2202105,10,3,8.97,42.714285714,12.03,12.03
2202106,17,3,6,40,9,9
2202107,16,5,3,7.3170731707,38,38
2202108,17,0,,,5.33,5.33
2202109,17,0,,,18,18
2202110,16,2,33,64.705882353,18,18
2202111,16,2,21,36.842105263,36,36
2202112,10,7,6,25,18,18
2202113,17,0,,,18,18
2202115,16,8,1,1.0309278351,96,96
2202116,17,8,6,50,,6
2202117,10,2,64,52.892561983,57,57
2202118,10,8,19,12.582781457,132,132
2202119,17,0,,,6,6
2202120,17,3,6,33.333333333,10,12
2202121,9,,,,5.91,5.91
2202122,17,3,8,19.512195122,33,33
2202123,17,3,8,19.512195122,33,33
2202124,17,8,17,22.077922078,60,60
2202125,10,4,13,28.260869565,33,33
2202126,13,0,,,30,30
2202127,10,2,196,89.497716895,23,23
2202128,16,5,10,19.607843137,41,41
2202129,16,5,11.08,92.333333333,0.92,0.92
2202130,10,5,10,55.555555556,8,8
2202131,17,0,,,4.39,4.39
2202132,16,0,,,51,51
2202133,10,2,50.51,88.614035088,6.49,6.49
2202134,7,8,90,42.857142857,120,120
2202135,13,0,,,78,78
2202136,21,0,,,1.33,1.33
2202137,17,0,,,30,30
2202138,16,4,264,73.333333333,96,96
2202139,21,0,,,1.33,1.33
2202140,22,0,,,210,210
2202141,10,7,49,40.495867769,72,72
2202143,16,2,33,57.894736842,24,24
2202144,26,0,,,70,70
2202145,10,2,17,45.945945946,20,20
2202146,17,0,,,15,15
2202147,17,3,6,25,18,18
2202148,13,5,17,22.077922078,60,60
2202149,10,7,98,58.333333333,70,70
2202150,17,0,,,21,21
2202151,17,3,12,66.666666667,,6
2202152,10,8,148,50.684931507,144,144
2202153,10,8,18,100,,0
2202154,17,3,3.05,38.125,4.95,4.95
2202155,10,8,125,66.489361702,63,63
2202156,10,0,,,60,60
2202157,13,0,,,,0
2202158,16,2,24,47.058823529,27,27
2202159,10,8,15,11.111111111,120,120
2202160,17,3,5.54,55.4,4.46,4.46
2202161,10,0,,,60,60
2202162,17,3,20,35.087719298,37,37
2202163,26,2,43,27.922077922,111,111
2202164,17,0,,,21,21
2202165,10,0,,,51,51
2202166,17,0,,,30,30
2202167,7,0,,,120,120
2202168,30,0,,,,0
2202169,10,0,,,80,80
2202170,17,3,5.08,50.8,4.92,4.92
2202171,17,3,7,46.666666667,8,8
2202172,17,0,,,15,15
2202173,10,3,63,72.413793103,24,24
2202174,16,0,,,8,8
2202175,17,0,,,30,30
2202176,27,8,55,18.644067797,240,240
2202177,17,0,,,2,2
2202178,30,0,,,,0
2202179,13,8,9,17.647058824,42,42
2202180,17,0,,,16,16
2202181,5,8,28.97,70.658536585,12.03,12.03
2202182,17,0,,,6,6
2202183,13,0,,,10,10
2202184,7,8,45,33.333333333,90,90
2202185,17,0,,,24,24
2202186,17,5,4,9.756097561,37,37
2202187,16,0,,,3,8
2202188,17,3,5.97,33.166666667,12.03,12.03
2202189,17,3,3.64,45.5,4.36,4.36
2202190,10,6,6,50,18,18
2202191,10,8,9,19.565217391,37,37
2202192,24,0,,,15,15
2202193,11,2,24,100,,0
2202194,30,8,41,47.126436782,46,46
2202195,25,4,3.67,91.75,0.33,0.33
2202196,10,2,15,23.80952381,48,48
2202197,17,2,14,46.666666667,16,16
2202198,13,8,15,45.454545455,12,18
2202199,17,7,6,40,9,9
2202200,17,3,5,10.869565217,41,41
2202201,26,0,,,51,51
2202202,17,3,2,25,6,6
2202203,17,0,,,15,15
2202204,17,3,3,14.285714286,18,18
2202205,17,3,7,18.918918919,30,30
2202206,17,3,20,35.087719298,37,37
2202207,17,5,11,19.298245614,46,46
2202208,17,2,11.97,49.875,12.03,12.03
2202209,13,8,6,33.333333333,12,12
2202210,10,8,6,20,24,24
2202211,10,0,,,6,6
2202212,13,0,,,37,37
2202213,10,2,36,41.379310345,51,51
2202214,16,0,,,,6
2202215,13,5,8,8.6956521739,84,84
2202216,13,0,,,33,33
2202217,17,3,1,6.6666666667,14,14
2202218,17,5,5,10.869565217,41,41
2202219,10,7,30,19.867549669,121,121
2202220,13,8,7,18.918918919,30,30
2202221,28,0,,,51,51
2202222,10,2,51,58.620689655,36,36
2202223,13,0,,,60,60
2202224,13,0,,,77,77
2202225,10,2,36,60,24,24
2202226,13,0,,,48,48
2202227,16,0,,,,0
2202228,17,0,,,7,7
2202229,17,0,,,2.13,2.13
2202230,17,0,,,21,21
2202231,30,0,,,,0
2202232,13,2,24,40,36,36
2202233,21,2,6,50,6,6
2202234,9,0,,,,0
2202235,13,0,,,30,30
2202236,16,0,,,54,54
2202237,16,8,17.97,59.9,12.03,12.03
2202238,23,8,10,21.739130435,36,36
2202239,10,7,47,27.976190476,121,121
2202240,24,0,,,18,18
2202241,16,8,18,75,,6
2202242,17,0,,,24,24
2202243,26,1,54,40,189,189
2202244,21,0,,,192,192
2202245,17,3,9,19.565217391,37,37
2202246,13,0,,,6,12
2202247,17,3,6,28.571428571,15,15
2202248,17,5,4,9.756097561,37,37
2202249,13,5,7,18.918918919,30,30
2202250,17,3,3,11.111111111,24,24
2202251,10,8,22,47.826086957,24,24
2202252,10,7,27,42.857142857,36,36
2202253,10,4,142,54.198473282,120,120
2202254,17,3,8,19.512195122,33,33
2202255,10,2,72,53.333333333,63,63
2202256,12,2,18,35.294117647,33,33
2202257,17,0,,,64,64
2202258,17,3,11,19.298245614,46,46
2202259,30,0,,,,0
2202260,17,0,,,10,10
2202261,17,3,5.41,54.1,4.59,4.59
2202262,13,0,,,60,60
2202263,10,8,19,51.351351351,18,18
2202264,30,0,,,,1
2202265,16,0,,,,4
2202266,17,3,12,40,18,18
2202267,14,0,,,,0
2202268,13,7,14,27.450980392,37,37
2202269,10,2,38,28.148148148,97,97
2202270,9,0,,,,0
2202271,10,2,69,57.5,51,51
2202272,17,7,4,100,,0
2202273,17,3,4,40,6,6
2202274,17,0,,,18,18
2202275,10,7,22,31.428571429,48,48
2202276,17,0,,,6,6
2202277,10,0,,,,8
2202278,10,2,64,47.407407407,71,71
2202279,10,7,21,13.907284768,130,130
2202280,17,0,,,3.07,3.07
2202281,13,0,,,41,41
2202282,17,0,,,6,6
2202283,10,7,37,19.680851064,151,151
2202284,4,0,,,,4
2202285,10,8,27,20,108,108
2202286,17,0,,,5.79,5.79
2202287,17,0,,,4.2,4.2
2202288,10,7,8,7.4074074074,100,100
2202289,17,5,16,34.782608696,30,30
2202290,21,0,,,64,64
2202291,13,0,,,51,51
2202292,13,0,,,33,33
2202293,17,5,30,52.631578947,27,27
2202294,10,8,5.97,33.166666667,12.03,12.03
2202295,10,7,27,31.034482759,60,60
2202296,10,8,24,50,24,24
2202297,10,8,18,100,,0
2202298,17,3,6,25,18,18
2202299,10,8,60,100,,0
2202300,14,0,,,,0
2202301,13,0,,,78,78
2202302,10,8,15,11.111111111,120,120
2202303,13,8,9,24.324324324,28,28
2202304,17,3,7,18.918918919,30,30
2202305,13,0,,,60,60
2202306,21,0,,,51,51
2202308,16,0,,,,0
2202309,17,0,,,2.62,2.62
2202310,17,0,,,1.02,1.02
2202311,17,8,10,27.027027027,27,27
2202312,17,8,16,34.782608696,30,30
2202313,4,0,,,120,120
2202314,17,0,,,12.03,12.03
2202315,10,2,59,39.072847682,92,92
2202316,10,8,29.967148489,99.890494963,0.0328515112,0.0328515112
2202317,10,2,95.97,88.861111111,12.03,12.03
2202318,16,0,,,6,6
2202319,17,0,,,8,8
2202320,13,0,,,18,18
2202321,17,8,17,29.824561404,40,40
2202322,10,8,1,0.826446281,120,120
2202323,10,8,6,33.333333333,12,12
2202324,17,3,4.15,69.166666667,1.85,1.85
2202325,17,0,,,0.89,0.89
2202326,10,8,46,100,,0
2202327,17,0,,,0.76,0.76
2202328,10,7,11,19.298245614,46,46
2202329,10,2,108.87,90.725,5.13,11.13
2202330,17,0,,,3,3
2202331,10,8,15,17.24137931,72,72
2202332,10,2,14,9.2715231788,137,137
2202333,13,7,24,20,96,96
2202334,17,0,,,0.95,0.95
2202335,17,0,,,1,1
2202336,17,0,,,1.85,1.85
2202338,10,7,82,31.297709924,180,180
2202339,16,4,4,100,,0
2202340,10,0,,,180,180
2202341,16,,,,0.0328515112,0.0328515112
2202342,13,0,,,262,262
2202343,10,2,96.967148489,99.966132463,0.0328515112,0.0328515112
2202345,17,0,,,1.39,1.39
2202346,28,0,,,9.56,9.56
2202347,10,4,27,42.857142857,36,36
2202348,21,2,40,33.333333333,80,80
2202349,10,2,14,23.333333333,46,46
2202350,17,0,,,1.03,1.03
2202351,17,0,,,0.85,0.85
2202352,17,0,,,0.69,0.69
2202353,17,0,,,0.59,0.59
2202354,17,0,,,6,6
2202355,17,0,,,10,10
2202356,17,0,,,1.95,1.95
2202357,10,8,28.51,95.033333333,1.49,1.49
2202358,13,0,,,27,27
2202359,30,0,,,0.33,0.33
2202360,17,0,,,0.92,0.92
2202361,30,0,,,3,3
2202362,17,0,,,3.07,3.07
2202363,15,0,,,24,24
